m_clock,x,y,z,q_x,q_y,q_z,q_w,rf_s,rr_s,fl_s,rl_s,lr_d,rr_d,fl_d,fr_d,rm_d,lm_d,lb_rot,rb_rot,ld_rot,rd_rot,slip,slow_slip,wrf_x,wrf_y,wrf_z,wrc_x,wrc_y,wrc_z,wrb_x,wrb_y,wrb_z,wlf_x,wlf_y,wlf_z,wlc_x,wlc_y,wlc_z,wlb_x,wlb_y,wlb_z
10.000200, 0.229633, 0.062231, 0.128320, -0.003528, 0.030108, 0.025665, 0.999211, -0.000000, -0.000000, -0.000000, -0.000000, 0.152091, 0.152091, 0.152091, 0.152091, 0.152091, 0.152091, -0.003117, 0.014414, -0.049998, -0.049862, 0.504296, nan, 156.858231, 6.707425, -514.881592, 99.115410, -6.451271, -341.091339, 147.953964, -4.822883, -846.078857, 167.212891, -29.238287, -686.595093, 97.925552, -38.879284, -481.723083, 118.139420, -1.951193, -837.624817
11.000100, 0.251593, 0.063492, 0.128965, -0.003303, 0.028896, 0.025267, 0.999258, -0.000000, -0.000000, -0.000000, -0.000000, 0.152091, 0.152091, 0.152091, 0.152091, 0.152091, 0.152091, -0.000085, 0.016906, -0.050000, -0.049649, 0.479579, nan, 356.493134, 60.099907, -486.614594, 190.953049, -13.204435, -218.569229, 120.644966, -84.743660, -295.990326, 84.268677, 7.237850, -432.802185, 99.884003, -72.231117, -743.985474, 84.962723, -140.492096, -1025.569946
12.000300, 0.267890, 0.063480, 0.130983, -0.003545, 0.028418, 0.024017, 0.999301, -0.000000, -0.000000, -0.000000, -0.000000, 0.152091, 0.152091, 0.152091, 0.152091, 0.152091, 0.152091, 0.000065, 0.015913, -0.050000, -0.050000, 0.587651, nan, 213.641159, 61.232914, -451.521942, 312.168488, 40.543198, -778.526489, 173.382233, 23.959328, -415.454346, 176.387924, 53.218189, -481.986206, 116.964935, 5.155482, -373.172668, 325.968964, 11.342735, -1348.162720
13.000200, 0.283844, 0.064360, 0.132244, -0.003855, 0.028940, 0.023507, 0.999297, -0.000000, -0.000000, -0.000000, -0.000000, 0.152091, 0.152091, 0.152091, 0.152091, 0.152091, 0.152091, 0.001606, 0.018420, -0.050000, -0.050000, 0.639459, nan, 97.793320, 17.020096, -431.828979, 69.473885, -1.891782, -457.923462, 261.268951, -77.923477, -633.768921, 148.437149, 7.235878, -580.184692, 79.678352, -24.453976, -244.909210, 145.389099, -79.022346, -1013.493774
14.000100, 0.300298, 0.065650, 0.133713, -0.005271, 0.028996, 0.023222, 0.999296, -0.000000, -0.000000, -0.000000, -0.000000, 0.152091, 0.152091, 0.152091, 0.152091, 0.152091, 0.152091, -0.000620, 0.021217, -0.050000, -0.048652, 0.560066, nan, 269.100067, 15.427138, -591.364014, 144.892075, 9.664887, -491.189636, 128.935379, 3.556845, -489.687561, 122.071205, 1.725869, -246.230408, 203.028427, 46.507961, -901.774597, 122.692909, 28.866367, -908.802246
15.000300, 0.319772, 0.066838, 0.133704, -0.005326, 0.028278, 0.022894, 0.999324, -0.000000, -0.000000, -0.000000, -0.000000, 0.152091, 0.152091, 0.152091, 0.152091, 0.152091, 0.152091, 0.001737, 0.025244, -0.050000, -0.049103, 0.499113, nan, 127.861710, 38.592533, -556.289978, 84.949944, 4.639307, -293.624695, 220.867676, -10.436201, -812.366455, 99.889534, -0.192299, -268.495331, 161.318222, -18.168030, -513.135864, 110.786026, -50.035278, -1287.034058
16.000200, 0.340834, 0.067617, 0.136019, -0.004598, 0.028042, 0.022316, 0.999347, -0.000000, -0.000000, -0.000000, -0.000000, 0.152091, 0.152091, 0.152091, 0.152091, 0.152091, 0.152091, 0.001076, 0.021920, -0.050000, -0.049995, 0.486304, 0.553808, 309.035858, 62.695019, -648.879333, 45.198017, 3.962644, -211.230637, 234.925568, -37.526608, -959.322144, 129.999100, 46.086086, -362.021149, 138.110214, 4.285761, -314.344116, 141.919479, -43.245121, -984.107178
17.000100, 0.357574, 0.067831, 0.138959, -0.004474, 0.027810, 0.020785, 0.999387, -0.000000, -0.000000, -0.000000, -0.000000, 0.152091, 0.152091, 0.152091, 0.152091, 0.152091, 0.152091, -0.000112, 0.018224, -0.050000, -0.049627, 0.553585, nan, 87.930946, 53.986828, -299.766388, 70.239525, 30.916569, -69.249359, 190.906158, 43.125343, -626.018799, 114.207710, 92.681702, -422.308655, 226.709518, 69.472946, -395.925476, 155.890167, 24.172424, -493.075958
18.000300, 0.367098, 0.067758, 0.143904, -0.002870, 0.027129, 0.020491, 0.999418, -0.000000, -0.000000, -0.000000, -0.000000, 0.152091, 0.152091, 0.152091, 0.152091, 0.152091, 0.152091, 0.002821, 0.015461, -0.050000, -0.050000, 0.710300, nan, 138.892868, 44.670307, -324.509674, 180.647888, 15.116244, -531.803223, 139.561890, 1.998067, -1003.981079, 197.846542, 1.574213, -620.601624, 163.155884, 22.316475, -586.381409, 90.884750, -11.625547, -880.996948
19.000200, 0.376281, 0.068247, 0.146436, -0.003299, 0.026774, 0.020365, 0.999429, -0.000000, -0.000000, -0.000000, -0.000000, 0.152091, 0.152091, 0.152091, 0.152091, 0.152091, 0.152091, 0.004250, 0.021104, -0.050000, -0.050000, 0.741828, nan, 113.467041, -6.378712, -467.121277, 178.542511, -10.291414, -591.009033, 140.082733, 7.020152, -1186.379517, 301.104675, 11.352808, -1061.678345, 122.658051, -1.280623, -793.033936, 146.756348, -1.818701, -1557.383789
