SCLK,SCLK_REL,ROVER_X [METERS],ROVER_Y [METERS],ROVER_Z [METERS],QUAT_X,QUAT_Y,QUAT_Z,QUAT_C,LF_DRIVE,LM_DRIVE,LR_DRIVE,RF_DRIVE,RM_DRIVE,RR_DRIVE,LF_STEER [RADIANS],LR_STEER [RADIANS],RF_STEER [RADIANS],RR_STEER [RADIANS],SLIP
781814065.331549,768.8420830965042,-198.940252,-254.693454,-84.770459,0.136924,0.024995,-0.493932,0.858288,-46.27627206417674,-43.18738266688161,-45.64946457606129,-27.963390956883813,-30.718291251476327,-28.519415824230236,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.13294843907981668
781814065.456697,768.9672310352325,-198.937496,-254.697689,-84.771339,0.136879,0.025094,-0.493927,0.858295,-46.297339475309855,-43.20840806668275,-45.67048997586244,-27.98441476529115,-30.739323651945597,-28.540447906487316,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.13336347290548772
781814065.581664,769.0921980142593,-198.934739,-254.701924,-84.772227,0.136816,0.025184,-0.493939,0.858295,-46.31833447405369,-43.22937445859134,-45.69145636777103,-28.00538147490806,-30.760318332981118,-28.561448305677914,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.13377790660623473
781814065.706701,769.2172350883484,-198.931998,-254.706145,-84.773106,0.136753,0.02528,-0.493959,0.858291,-46.3393132704914,-43.250392049863876,-45.712459954986116,-28.026393653792184,-30.781295539778515,-28.582462074202336,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.13419257276643848
781814065.831651,769.3421850204468,-198.929242,-254.71038,-84.773994,0.136715,0.02537,-0.493926,0.858314,-46.3603123939065,-43.27142613292017,-45.73342411876001,-28.04739277720728,-30.802294663193607,-28.603461197617435,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.13460694993367817
781814065.956631,769.4671649932861,-198.9265,-254.714601,-84.774874,0.136665,0.025476,-0.493902,0.858332,-46.38131593156868,-43.292423326493015,-45.75442829083113,-28.068396949278394,-30.823298518060255,-28.624465052484084,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.1350214267263993
781814066.081531,769.5920650959015,-198.923744,-254.718835,-84.775762,0.136598,0.025581,-0.493928,0.858325,-46.40230350033743,-43.313379092378455,-45.77541146356453,-28.08938738265533,-30.844287676973185,-28.64545421139701,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.1354356386418483
781814066.206586,769.717120051384,-198.920988,-254.72307,-84.776649,0.136561,0.025699,-0.493904,0.858341,-46.42332027401426,-43.3343889026437,-45.79638307378627,-28.110402564663673,-30.865304450650004,-28.66647098507383,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.13585036410293386
781814066.331614,769.842148065567,-198.918246,-254.727306,-84.777536,0.136513,0.0258,-0.493906,0.858344,-46.44433251992814,-43.35536551640689,-45.81735334862606,-28.13140752081563,-30.88631669656388,-28.687483230987706,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.1362650002173575
781814066.456687,769.9672210216522,-198.91549,-254.731527,-84.778424,0.136445,0.025874,-0.493928,0.858341,-46.46534532148507,-43.3763751371589,-45.83833815863546,-28.15239074042256,-30.90733617736805,-28.70849571448525,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.1366797853746641
781814066.581742,770.092276096344,-198.912748,-254.735762,-84.779311,0.136389,0.025947,-0.493943,0.858339,-46.48632715083295,-43.39735696650678,-45.859347298752255,-28.17340753413373,-30.92835138178998,-28.729475954543886,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.1370945112310889
781814066.706895,770.2174290418625,-198.909992,-254.739997,-84.780205,0.136365,0.026069,-0.493979,0.858318,-46.507359750277836,-43.418390208418714,-45.880349485029,-28.194440776045667,-30.949377235330758,-28.750516263593454,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.13750956166100683
781814066.831828,770.3423620462418,-198.907237,-254.744217,-84.781093,0.13634,0.026155,-0.493991,0.858312,-46.52834581193747,-43.43938648695621,-45.90137361345114,-28.215436734371902,-30.970344077868504,-28.771540071804335,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.13792388269007838
781814066.956875,770.4674090147018,-198.904494,-254.748452,-84.78198,0.136305,0.026208,-0.494015,0.858302,-46.54933338670526,-43.46040191833163,-45.92235412780429,-28.236450578609947,-30.991394426266197,-28.7925189990201,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.13833858166343677
781814067.081707,770.5922410488129,-198.901738,-254.752687,-84.782874,0.136259,0.026273,-0.494078,0.858271,-46.57034059337457,-43.48138059104531,-45.94333343724793,-28.25742988805359,-31.012373735709843,-28.813490986069155,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.13875256784019563
781814067.206646,770.7171800136566,-198.898997,-254.756909,-84.783762,0.136222,0.026343,-0.494123,0.858249,-46.591302915989225,-43.502374693332975,-45.964323733962374,-28.278419867334375,-31.033371015964807,-28.834451719700155,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.13916690863622777
781814067.331794,770.8423280715942,-198.896241,-254.761143,-84.784656,0.136185,0.026411,-0.494151,0.858237,-46.61233533649283,-43.52340711383658,-45.985320536950894,-28.299422753036193,-31.054403116775575,-28.85548414020377,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.13958194285723804
781814067.456561,770.9670950174332,-198.893498,-254.765379,-84.785551,0.136152,0.026446,-0.494191,0.858218,-46.633303074908326,-43.54437548452552,-46.006292687336106,-28.320419097144622,-31.07536989980872,-28.876452194755984,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.1399957131787871
781814067.581606,771.0921400785446,-198.890756,-254.769599,-84.786438,0.136125,0.026469,-0.494213,0.858209,-46.65431500331033,-43.565390595351346,-46.02733583468944,-28.34139888448408,-31.09638501063455,-28.8974657143699,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.14041040582671804
781814067.706647,771.2171810865402,-198.888,-254.773849,-84.787332,0.136076,0.026511,-0.494249,0.858195,-46.67532943296828,-43.58640502500929,-46.04831527281203,-28.362411723617694,-31.117392138941796,-28.918480144027853,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.1408250850331158
781814067.831593,771.342127084732,-198.885258,-254.778069,-84.788227,0.136004,0.026577,-0.494309,0.85817,-46.69632092947723,-43.60739588826618,-46.069306769320974,-28.38340290350061,-31.138360999328142,-28.939471323910766,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.14123944915416148
781814067.956647,771.4671810865402,-198.882502,-254.782304,-84.789121,0.135921,0.026595,-0.49436,0.858153,-46.717302546981955,-43.628374324325705,-46.09029537072638,-28.40438991418341,-31.159405624726784,-28.960458334593568,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.14165417145253334
781814068.081619,771.5921530723572,-198.87976,-254.78654,-84.790008,0.135855,0.026613,-0.494418,0.858129,-46.73830537675167,-43.64937715409542,-46.111325569723704,-28.42542074722587,-31.180373159704686,-28.981489167636028,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.14206862175752727
781814068.20667,771.7172040939331,-198.877018,-254.790775,-84.790903,0.135836,0.026688,-0.494471,0.8581,-46.75932085369277,-43.670393266638705,-46.132303514441446,-28.446401872595743,-31.201387681921915,-29.002477284630004,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.14248333417241885
781814068.331842,771.8423759937286,-198.874276,-254.79501,-84.791797,0.135823,0.026734,-0.494491,0.858088,-46.78035410197118,-43.691429694012186,-46.15333994181492,-28.467437979545135,-31.22242410929539,-29.023541312295492,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.14289844746127153
781814068.457188,771.9677220582962,-198.871535,-254.799232,-84.792692,0.135787,0.026738,-0.494501,0.858088,-46.80141979952896,-43.71248822606867,-46.174398473871406,-28.488502090178375,-31.243489806853177,-29.044570510588525,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.14331413834071316
781814068.581913,772.0924470424652,-198.868778,-254.803467,-84.793586,0.135749,0.026733,-0.494549,0.858067,-46.82238111812694,-43.73341410548164,-46.19533206948108,-28.509463408776355,-31.264450803942964,-29.06553182918651,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.1437277695028595
781814068.706893,772.2174270153046,-198.866036,-254.807702,-84.794473,0.135767,0.02679,-0.49456,0.858056,-46.843378223740736,-43.75441510587188,-46.21637113004181,-28.530467259644865,-31.285453390173643,-29.086535680055025,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.14414224629558064
781814068.831723,772.3422570228577,-198.863295,-254.811936,-84.795368,0.135789,0.026849,-0.494553,0.858055,-46.86432930677984,-43.775394074731594,-46.237350098901516,-28.551444642358547,-31.30643235903335,-29.107513062768703,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.14455622575157293
781814068.957418,772.4679520130157,-198.860552,-254.816172,-84.796262,0.135808,0.026915,-0.494608,0.858018,-46.88548859715593,-43.796518412829755,-46.25847377857281,-28.57256898045671,-31.327549125222504,-29.128637400866868,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.14497307378888846
781814069.081632,772.5921660661697,-198.85781,-254.820407,-84.797156,0.135801,0.026958,-0.494645,0.857996,-46.90635643523274,-43.81739386420667,-46.2793390948209,-28.59343713575436,-31.348388279489882,-29.149505556164517,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.14538501052717162
781814069.206531,772.7170650959015,-198.855068,-254.824642,-84.798057,0.135801,0.027013,-0.494656,0.857988,-46.92730884091362,-43.838384432954626,-46.30029468075736,-28.614398076526413,-31.36937884823783,-29.170459551973185,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.1457992188845677
781814069.331739,772.8422729969025,-198.852326,-254.828878,-84.798952,0.135821,0.027102,-0.494683,0.857967,-46.94835131866057,-43.859426910701586,-46.32133715850432,-28.635468556225533,-31.390421007132318,-29.1914946961133,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.14621445156586244
781814069.45669,772.9672240018845,-198.849584,-254.833113,-84.799846,0.135856,0.027179,-0.494689,0.857956,-46.96935062238481,-43.8804255782161,-46.34233646222856,-28.65643259492936,-31.411418722360395,-29.212457464425825,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.14662883229115503
781814069.581892,773.0924260616302,-198.846842,-254.837348,-84.800748,0.135899,0.027251,-0.494681,0.857951,-46.99039211844865,-43.9014638957924,-46.3633779582924,-28.67747988907468,-31.432460218424236,-29.23349896048967,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.1470440456008284
781814069.706934,773.2174680233002,-198.8441,-254.841584,-84.801643,0.135948,0.027341,-0.494686,0.857937,-47.011398984501284,-43.92247848572515,-46.384384824345034,-28.698523558648958,-31.453474808356987,-29.254506148370638,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.14745872796993983
781814069.831865,773.3423990011215,-198.841359,-254.845805,-84.802544,0.136001,0.027449,-0.494677,0.857931,-47.032363927020924,-43.94347442367871,-46.40534270981152,-28.71948302963574,-31.47446336848225,-29.27546561935742,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.14787304227824477
781814069.956907,773.4674410820007,-198.838616,-254.850041,-84.803446,0.136053,0.027552,-0.494667,0.857925,-47.05341344160479,-43.964489033645805,-46.42635731977862,-28.74050471078226,-31.49544148725909,-29.296480229324516,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.14828772504269544
781814070.081696,773.5922300815582,-198.835874,-254.854276,-84.804346,0.136093,0.027614,-0.494661,0.85792,-47.074378518300364,-43.985461110689364,-46.44732939682217,-28.761511360118675,-31.516413246105003,-29.317451988170433,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.14870156850199873
781814070.206823,773.7173570394516,-198.833132,-254.85851,-84.805248,0.136155,0.027691,-0.494652,0.857913,-47.09537947436911,-44.00648998511315,-46.46835827124596,-28.78253864539147,-31.537440531377797,-29.338479273443227,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.14911653274796843
781814070.331835,773.8423690795898,-198.830376,-254.862745,-84.806157,0.136238,0.027797,-0.494641,0.857903,-47.116416907374514,-44.027491858778376,-46.48936014491119,-28.803548206702544,-31.558450092688876,-29.359488834754302,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.14953111588693763
781814070.456812,773.967346072197,-198.827634,-254.866981,-84.807059,0.136317,0.027875,-0.494619,0.8579,-47.137392703210935,-44.04845744126942,-46.51032572740223,-28.82454451866215,-31.57945376390126,-29.380492185999174,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.14994558279617848
781814070.58165,774.0921840667725,-198.824892,-254.871216,-84.807967,0.136389,0.027949,-0.494604,0.857895,-47.15840031686457,-44.06943775243054,-46.53130603856334,-28.845488320057484,-31.60042677266574,-29.401463924878044,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.15035958873989796
781814070.706647,774.2171810865402,-198.82215,-254.875437,-84.808875,0.136449,0.028011,-0.494593,0.85789,-47.17936919737258,-44.090444789413596,-46.55230609164573,-28.86649535704055,-31.621397243026877,-29.422435985092307,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.15077412206612642
781814070.831593,774.342127084732,-198.819408,-254.879673,-84.809784,0.136516,0.028093,-0.494578,0.857885,-47.20036765965415,-44.11145021746779,-46.57327654193068,-28.88749350269609,-31.642395388682417,-29.443434130747846,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.1511884861871721
781814070.956644,774.467178106308,-198.816666,-254.883908,-84.810686,0.13659,0.028202,-0.49456,0.85788,-47.22138377219744,-44.13249434300815,-46.59432066747104,-28.908508024516777,-31.66340991050311,-29.464448652568535,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.15160319860206367
781814071.081539,774.5920730829239,-198.813924,-254.888143,-84.811601,0.136675,0.028324,-0.494566,0.857859,-47.24237365977751,-44.15344925181853,-46.61527494467737,-28.92949791209685,-31.684399798083177,-29.485438540148607,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.15201739351792656
781814071.2067,774.7172340154648,-198.811183,-254.892364,-84.81251,0.136765,0.028433,-0.494547,0.857852,-47.26340824399085,-44.174483199516544,-46.63630634579749,-28.950539497978752,-31.705434382296517,-29.506472806104284,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.15243247043557173
781814071.331685,774.8422189950943,-198.808441,-254.896599,-84.813426,0.136867,0.028536,-0.494505,0.857856,-47.28441325750464,-44.19548503484839,-46.657304362684954,-28.971579471493897,-31.726439077781833,-29.5274762305271,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.15284696383253976
781814071.456704,774.9672380685806,-198.805699,-254.900821,-84.814341,0.136965,0.028618,-0.494457,0.857866,-47.30542400084233,-44.21649577818607,-46.67828014097905,-28.99258989651207,-31.747441228770185,-29.548486973864783,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.1532615702965225
781814071.581856,775.0923900604248,-198.802957,-254.905056,-84.815256,0.137051,0.028697,-0.494426,0.857868,-47.326456441202026,-44.237528859823215,-46.69930616856436,-29.013621389120086,-31.768439031127855,-29.569520055501922,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.15367661756372675
781814071.706883,775.2174170017242,-198.800215,-254.909291,-84.816172,0.137135,0.028796,-0.494381,0.857876,-47.34746533338694,-44.25854092542795,-46.72028268445138,-29.034626391628986,-31.789449510022678,-29.5905391842025,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.15409125012009744
781814071.831835,775.3423690795898,-198.797459,-254.913512,-84.817088,0.137249,0.028927,-0.494326,0.857886,-47.36846481742032,-44.27954745647003,-46.741278995887114,-29.05559802409698,-31.81044899405606,-29.611566199482695,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.15450563440344295
781814071.956876,775.4674100875854,-198.794717,-254.917747,-84.81801,0.13734,0.029027,-0.494284,0.857892,-47.38947924707827,-44.30059680078921,-46.76228636477027,-29.07664704747185,-31.831463423714013,-29.63254412744936,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.1549203136098407
781814072.081536,775.5920701026917,-198.791975,-254.921968,-84.818933,0.137424,0.029119,-0.494258,0.85789,-47.4104296469559,-44.32153962250959,-46.783201863752765,-29.097588914301014,-31.85241350783508,-29.653494527326984,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.15533372931211648
781814072.206573,775.7171070575714,-198.789219,-254.926203,-84.819856,0.13752,0.029233,-0.494238,0.857883,-47.431436436396325,-44.34252213183936,-46.80421561224284,-29.118567331444865,-31.873425664733077,-29.674507959496626,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.15574839507698102
781814072.331725,775.8422590494156,-198.786477,-254.930425,-84.820779,0.137592,0.029332,-0.494236,0.857869,-47.45244152548548,-44.36358320602449,-46.825248693879985,-29.13959882205381,-31.894458746370216,-29.69553945010557,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.15616344234418525
781814072.456803,775.967337012291,-198.783736,-254.934645,-84.821701,0.137662,0.029425,-0.494243,0.857851,-47.473496477730805,-44.38456889473309,-46.84626869452768,-29.160619462360046,-31.91547906684718,-29.71656712665572,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.15657824410573878
781814072.581785,776.0923190116882,-198.780994,-254.93888,-84.822631,0.137728,0.029503,-0.494254,0.85783,-47.4944907851459,-44.40557340738815,-46.867263001942774,-29.181623975015103,-31.936481991982873,-29.737599214980946,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.1569927276192265
781814072.706927,776.2174609899521,-198.778238,-254.943101,-84.823554,0.137801,0.029566,-0.494243,0.857823,-47.51548725242901,-44.42660480613995,-46.888259469225886,-29.20265505204588,-31.957506312872283,-29.758594094470027,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.15740774167793695
781814072.831758,776.3422920703888,-198.775496,-254.947337,-84.824484,0.137898,0.029663,-0.494222,0.857816,-47.53646640159786,-44.4475839553088,-46.90923861839474,-29.22363261558712,-31.978450259090096,-29.77957324363888,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.15782172469198213
781814072.956903,776.4674370288849,-198.772754,-254.951558,-84.825414,0.137978,0.02974,-0.494213,0.857806,-47.5574983012084,-44.46861521220853,-46.93027051800527,-29.244664515197655,-31.999480570495503,-29.800605143249413,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.15823674863417286
781814073.081811,776.5923449993134,-198.770013,-254.955779,-84.826343,0.138047,0.029811,-0.494207,0.857796,-47.57849037253254,-44.48960411154621,-46.95126258932942,-29.2656565865218,-32.02047264181965,-29.821589855697315,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.15865098664200988
781814073.206839,776.7173730134964,-198.767257,-254.96,-84.827273,0.138125,0.029911,-0.494203,0.857782,-47.599501977689215,-44.510616357460094,-46.97227419448609,-29.28666851205708,-32.04147783940425,-29.842565591468883,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.1590656227564335
781814073.331841,776.8423750400543,-198.764515,-254.964235,-84.82821,0.138181,0.029977,-0.494201,0.857772,-47.62050668217489,-44.53161718687625,-46.99327184996219,-29.3076677545032,-32.06244311466071,-29.863580518904204,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.1594801726869089
781814073.456815,776.9673490524292,-198.761773,-254.968457,-84.82914,0.138244,0.030044,-0.494193,0.857764,-47.64150985252854,-44.55259248485527,-47.014240107655496,-29.32863569218353,-32.08340819847581,-29.8846112416195,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.1598946297126694
781814073.581645,777.0921790599823,-198.759018,-254.972677,-84.830077,0.138309,0.030109,-0.494166,0.857767,-47.66248882138825,-44.573599391878815,-47.035219076515205,-29.349613073707587,-32.10438716733552,-29.90555370175935,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.1603086091686617
781814073.706649,777.2171829938889,-198.756276,-254.976898,-84.831013,0.138378,0.03016,-0.494157,0.857759,-47.683497020363575,-44.59457197744632,-47.05622029094957,-29.370621272682914,-32.12539536631084,-29.92656190073467,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.16072316542456444
781814073.831595,777.3421289920807,-198.753534,-254.98112,-84.83195,0.138437,0.030195,-0.494158,0.857748,-47.70448851623223,-44.61556725998889,-47.07718314279191,-29.391619734964483,-32.14639382859241,-29.947560046361104,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.16113752954561011
781814073.956649,777.4671829938889,-198.750793,-254.985354,-84.832888,0.138503,0.030247,-0.494153,0.857738,-47.72546949941898,-44.63658387339092,-47.098196574806934,-29.41263603088737,-32.167410441994434,-29.968575069069633,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.161552251843982
781814074.081548,777.5920820236206,-198.748037,-254.989575,-84.833824,0.138568,0.030303,-0.494152,0.857726,-47.74645688842793,-44.657574442138866,-47.11918714355488,-29.43362500976582,-32.18840037886548,-29.98956563781758,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.1619664602013781
781814074.206724,777.7172580957413,-198.745295,-254.993797,-84.834761,0.138622,0.030353,-0.49414,0.857723,-47.76749401700363,-44.678611570714565,-47.14022427213058,-29.45466213834152,-32.209434324620815,-30.010602766393276,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.1623815873271032
781814074.331742,777.842276096344,-198.742554,-254.998017,-84.835698,0.138677,0.030404,-0.494123,0.857722,-47.78850458003217,-44.69961511794828,-47.161227819364285,-29.475665366675457,-32.23043787185452,-30.03161301052205,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.16279619023303302
781814074.456697,777.9672310352325,-198.739798,-255.002238,-84.836642,0.138722,0.030442,-0.494118,0.857716,-47.80950454488993,-44.72058713759907,-47.182192838346964,-29.49662879720927,-32.2514028908372,-30.05261138693095,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.1632105840045196
781814074.581896,778.0924299955368,-198.737056,-255.00646,-84.837579,0.138749,0.030478,-0.49413,0.857703,-47.830545520060696,-44.7416553638177,-47.203233171021566,-29.51766977238003,-32.27244386600796,-30.07365236210171,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.16362578703537345
781814074.70684,778.21737408638,-198.734314,-255.010681,-84.838516,0.138763,0.030513,-0.494144,0.857692,-47.851535972313286,-44.762622487825865,-47.22422814055244,-29.538667593717037,-32.29344200773994,-30.094650183438716,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.16404014483099172
781814074.831827,778.3423610925674,-198.734314,-255.010681,-84.838516,0.138774,0.030537,-0.494156,0.857682,-47.87249619519571,-44.78366275490407,-47.245233494650165,-29.559671360861103,-32.314446721444256,-30.115653950582782,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.16445464494872636
781814074.95695,778.467483997345,-198.731413,-255.014793,-84.83941,0.138793,0.030568,-0.494152,0.85768,-47.893489471109206,-44.804690948159994,-47.26625460232026,-29.580692146459114,-32.335464654810494,-30.136682143838698,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.16486959575316287
781814075.081565,778.592099070549,-198.728513,-255.018905,-84.840311,0.138815,0.030609,-0.494143,0.85768,-47.91443231803714,-44.825633795087924,-47.287162573164096,-29.601605488394853,-32.35637262565433,-30.15762499076664,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.16528286241255563
781814075.206592,778.7171260118484,-198.725598,-255.023016,-84.841213,0.138833,0.030644,-0.494156,0.857669,-47.93543741822941,-44.84663889528019,-47.30817463876883,-29.622645593888592,-32.37738469125907,-30.178629774349247,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.16569749496892636
781814075.33163,778.8421640396118,-198.722697,-255.027128,-84.842114,0.138839,0.030657,-0.494179,0.857655,-47.95642332894931,-44.86761782782196,-47.32918095501009,-29.643624526430358,-32.39839862005829,-30.199614094330173,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.1661121642918438
781814075.45669,778.9672240018845,-198.719796,-255.031255,-84.843015,0.138858,0.030664,-0.494203,0.857637,-47.977468293043785,-44.888634806731716,-47.350160406320356,-29.66464182344498,-32.41941623517778,-30.22065937652951,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.1665269063571763
781814075.58185,779.0923840999603,-198.716896,-255.035352,-84.84391,0.138879,0.030655,-0.494222,0.857623,-47.99847164721723,-44.90966607221708,-47.37119485029325,-29.68567467817411,-32.44045003805513,-30.241657267895793,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.16694198050744696
781814075.706805,779.2173390388489,-198.71398,-255.039477,-84.844811,0.138909,0.030641,-0.49424,0.857608,-48.019506521693984,-44.93066603707484,-47.392194815151015,-29.706674643031874,-32.46144682931118,-30.262657232753554,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.16735637427893357
781814075.83178,779.3423140048981,-198.711079,-255.04359,-84.845713,0.13895,0.030644,-0.494262,0.857589,-48.040502823801944,-44.95166936770329,-47.41319814577946,-29.727677654182116,-32.48245015993962,-30.283660563382,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.1677708344674078
781814075.95672,779.4672540426254,-198.708178,-255.047701,-84.846614,0.138993,0.030657,-0.494285,0.857568,-48.06148208121997,-44.97267552112209,-47.434204299198264,-29.748682585055427,-32.50345631335842,-30.3046667168008,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.16818517882149286
781814076.081756,779.5922900438309,-198.705277,-255.051813,-84.847514,0.139019,0.030643,-0.494317,0.857546,-48.0825138806249,-44.99363845481275,-47.45516341819166,-29.769687115091074,-32.524426267525996,-30.32566268433584,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.1685998414236437
781814076.206575,779.7171090841293,-198.702377,-255.055926,-84.848416,0.139054,0.030634,-0.49436,0.857516,-48.10345543242875,-45.0146149478096,-47.47614054389123,-29.79065696470934,-32.54543137468863,-30.34660455249104,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.16901378450842844
781814076.331708,779.8422420024872,-198.699476,-255.060037,-84.849317,0.139095,0.030645,-0.494394,0.857489,-48.12448212657546,-45.03564164195632,-47.49717042003249,-29.81165024791335,-32.56642561213084,-30.36763283763503,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.16942876852135877
781814076.456708,779.9672420024872,-198.69656,-255.064162,-84.850218,0.139126,0.030636,-0.494427,0.857466,-48.145489664417255,-45.056649179798114,-47.51817795787429,-29.832657785755146,-32.58742997203444,-30.388640375476825,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.16984331173106754
781814076.581605,780.092139005661,-198.693661,-255.068261,-84.85112,0.139155,0.030621,-0.494462,0.857441,-48.166479892581265,-45.07763243818772,-47.539168186038296,-29.853640727336824,-32.60842020019845,-30.409630603640835,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.170257513367697
781814076.706653,780.2171870470047,-198.690759,-255.072387,-84.852021,0.139204,0.030626,-0.494485,0.85742,-48.18748851836427,-45.098613057976756,-47.56018379772286,-29.874619756585158,-32.62942882598145,-30.430645897784416,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.1706722158991083
781814076.831596,780.3421300649643,-198.687858,-255.076498,-84.852922,0.139255,0.030632,-0.494502,0.857402,-48.20845150401874,-45.1196110193996,-47.58118112580268,-29.895617718007998,-32.65039181163593,-30.4516422693996,-8.52211524033e-05,-0.0,4.26105762016e-05,-0.0,0.17108657013667367
